date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:45:17	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.12c.delayed	(from https://www.merlinshredding.com/blog/how-to-shred-without-a-paper-shredder-espt9)
07:45:17	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.12d.delayed	(from https://www.merlinshredding.com/blog/how-to-shred-without-a-paper-shredder-espt9)
07:45:17	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.12e.delayed	(from https://www.merlinshredding.com/blog/how-to-shred-without-a-paper-shredder-espt9)
07:45:17	219674/219674	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:16%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1633678304339-7W04TVHZUVIDTR6B8OLN/unsplash-image-dbpLrMALyiM.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1633678304339-7W04TVHZUVIDTR6B8OLN/unsplash-image-dbpLrMALyiM43a3.jpg	(from https://www.merlinshredding.com/blog/how-to-shred-without-a-paper-shredder-espt9)
07:45:17	444377/444377	---M--	200	added ('OK')	image/jpeg	etag:CLOWoMzF7vICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1631075460390-0EORNHIVVWMVMAGKIZJ3/unsplash-image-dbpLrMALyiM.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1631075460390-0EORNHIVVWMVMAGKIZJ3/unsplash-image-dbpLrMALyiM.jpg	(from https://www.merlinshredding.com/blog/how-to-shred-without-a-paper-shredder-espt9)
07:45:18	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:17%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/62fd8f147a6bbb27e3c58117/1749852081770/AdobeStock_318383922.jpeg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/62fd8f147a6bbb27e3c58117/1749852081770/AdobeStock_31838392226f7.jpeg	(from https://www.merlinshredding.com/blog/what-documents-to-keep-versus-shred-w4m9g)
07:45:18	332983/332983	---M--	200	added ('OK')	image/jpeg	etag:CIL5gLjG7vICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1631075686472-V459GRVKUMMWBZ2R5MDN/unsplash-image--Ds7O9Y1_80.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1631075686472-V459GRVKUMMWBZ2R5MDN/unsplash-image--Ds7O9Y1_80.jpg	(from https://www.merlinshredding.com/blog/how-to-shred-without-a-paper-shredder-espt9)
07:45:19	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.133.delayed	(from https://www.merlinshredding.com/blog/what-documents-to-keep-versus-shred-w4m9g)
07:45:19	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.134.delayed	(from https://www.merlinshredding.com/blog/what-documents-to-keep-versus-shred-w4m9g)
07:45:19	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.135.delayed	(from https://www.merlinshredding.com/blog/what-documents-to-keep-versus-shred-w4m9g)
07:45:19	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:19%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/60628bb61b7fc6580ab73967/1747774496219/tax-shredding-staples-alberta-document-shred.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/60628bb61b7fc6580ab73967/1747774496219/tax-shredding-staples-alberta-document-shred26f7.jpg	(from https://www.merlinshredding.com/blog/why-should-we-shred-our-old-tax-information)
07:45:19	304917/304917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:18%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1628277385396-Q6E2IRNC08PXCFHVT4XK/AdobeStock_318383922.jpeg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1628277385396-Q6E2IRNC08PXCFHVT4XK/AdobeStock_31838392243a3.jpg	(from https://www.merlinshredding.com/blog/what-documents-to-keep-versus-shred-w4m9g)
07:45:20	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.138.delayed	(from https://www.merlinshredding.com/blog/why-should-we-shred-our-old-tax-information)
07:45:20	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.139.delayed	(from https://www.merlinshredding.com/blog/why-should-we-shred-our-old-tax-information)
07:45:20	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.13a.delayed	(from https://www.merlinshredding.com/blog/why-should-we-shred-our-old-tax-information)
07:45:20	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.13b.delayed	(from https://www.merlinshredding.com/change/add-appointment)
07:45:20	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.13c.delayed	(from https://www.merlinshredding.com/change/add-appointment)
07:45:20	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.13d.delayed	(from https://www.merlinshredding.com/change/add-appointment)
07:45:20	130715/130715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:20%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1618851791052-88RTROQW8EAACA7TWYWN/tax-shredding-staples-alberta-document-shred.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1618851791052-88RTROQW8EAACA7TWYWN/tax-shredding-staples-alberta-document-shred43a3.jpg	(from https://www.merlinshredding.com/blog/why-should-we-shred-our-old-tax-information)
07:45:21	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:20%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/606c30c79abcb6054bc8804e/1617703115441/cover-04.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/606c30c79abcb6054bc8804e/1617703115441/cover-0426f7.jpg	(from https://www.merlinshredding.com/areas-we-service)
07:45:21	112855/112855	---M--	200	added ('OK')	image/jpeg	etag:CPam7cjivO8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1616171111277-XXEWTGFCRE31I5XDL5UC/mast-shredinator-lg.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1616171111277-XXEWTGFCRE31I5XDL5UC/mast-shredinator-lg.jpg	(from https://www.merlinshredding.com/change/add-appointment)
07:45:21	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.141.delayed	(from https://www.merlinshredding.com/areas-we-service)
07:45:21	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.142.delayed	(from https://www.merlinshredding.com/areas-we-service)
07:45:21	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.143.delayed	(from https://www.merlinshredding.com/areas-we-service)
07:45:21	75159/75159	---M--	200	added ('OK')	image/jpeg	etag:CP+7+Nut6e8CEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1617703112826-MZ3OJKTQ6B8MIZ9TW4MX/cover-04.jpg?content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1617703112826-MZ3OJKTQ6B8MIZ9TW4MX/cover-04ee8a.jpg	(from https://www.merlinshredding.com/areas-we-service)
07:45:22	374158/374158	---M--	200	added ('OK')	image/jpeg	etag:COCBo7i8uu8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1616092156069-761UTPW5AJHKON61V6GB/AdobeStock_355967621.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1616092156069-761UTPW5AJHKON61V6GB/AdobeStock_355967621.jpg	(from https://www.merlinshredding.com/areas-we-service)
07:45:22	25283/25283	---M--	200	added ('OK')	image/png	etag:COa/2byRv/ICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629446562672-8TQKZ8VXW7D5QMESFZHP/naid.png	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629446562672-8TQKZ8VXW7D5QMESFZHP/naid.png	(from https://www.merlinshredding.com/areas-we-service)
07:45:23	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:22%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-03.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-0326f7.jpg	(from https://www.merlinshredding.com/privacy-policy)
07:45:23	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:23%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-03.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-0326f7.jpg	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:23%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-03.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-0326f7.jpg	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:24%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-03.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-0326f7.jpg	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:24%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-03.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/63ed1f37cc33153a97345313/1618307113163/cover-0326f7.jpg	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.14b.delayed	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.14c.delayed	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.14d.delayed	(from https://www.merlinshredding.com/privacy-policy)
07:45:24	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2012:45:24%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/611f61a235bafd36ca96cd3f/1629446564326/naid.png?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/611f61a235bafd36ca96cd3f/1629446564326/naid26f7.png	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:25	25283/25283	---M--	200	added ('OK')	image/png	etag:COa/2byRv/ICEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1629446562672-8TQKZ8VXW7D5QMESFZHP/naid.png?content-type=image%2Fpng	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1629446562672-8TQKZ8VXW7D5QMESFZHP/naid5d45.png	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:25	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.150.delayed	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:25	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.151.delayed	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:25	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.152.delayed	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:25	25283/25283	---M--	200	added ('OK')	image/png	etag:CLvc2o2Gv/ICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629443511275-MS3KNA236E6WWIWNXPIV/naid.png	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629443511275-MS3KNA236E6WWIWNXPIV/naid.png	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:25	526837/526837	---M--	200	added ('OK')	image/jpeg	etag:CMXww5CJv/ICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629444321551-T69GK1AKUJ3PEI9AG2MM/unsplash-image-wbXdGS_D17U.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629444321551-T69GK1AKUJ3PEI9AG2MM/unsplash-image-wbXdGS_D17U.jpg	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:26	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2012:45:26%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/624cae5258a6d24d83bfcf6d/1747776790381/Screenshot+2022-05-16+123814.png?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/624cae5258a6d24d83bfcf6d/1747776790381/Screenshot+2022-05-16+12381426f7.png	(from https://www.merlinshredding.com/blog/4-ways-to-safely-destroy-hard-drive)
07:45:26	278077/278077	---MCZ	200	added ('OK')	text/html	etag:W/%2238c5a7eabcbffae6caebe1ad1e3e6725--gzip%22	https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/security-policies-working-from-home-and-office.html	(from https://www.merlinshredding.com/blog/what-is-the-naid-aaa-certification)
07:45:27	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.158.delayed	(from https://www.merlinshredding.com/blog/4-ways-to-safely-destroy-hard-drive)
07:45:27	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.159.delayed	(from https://www.merlinshredding.com/blog/4-ways-to-safely-destroy-hard-drive)
07:45:27	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.15a.delayed	(from https://www.merlinshredding.com/blog/4-ways-to-safely-destroy-hard-drive)
07:45:28	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:27%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/64b5b2087b26cd6a2457677f/1691009546926/merlin-shredding-tax-document-records-rentention-featured.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/64b5b2087b26cd6a2457677f/1691009546926/merlin-shredding-tax-document-records-rentention-featured26f7.jpg	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:28	594782/594782	---M--	200	added ('OK')	image/png	etag:CPT7uqHV5PcCEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1652726300173-LU99HNBK7SMTK155HP9K/Screenshot+2022-05-16+123814.png?content-type=image%2Fpng	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1652726300173-LU99HNBK7SMTK155HP9K/Screenshot+2022-05-16+1238145d45.png	(from https://www.merlinshredding.com/blog/4-ways-to-safely-destroy-hard-drive)
07:45:30	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.15e.delayed	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:30	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.15f.delayed	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:30	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.160.delayed	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:35	112593/112593	---M--	200	added ('OK')	image/jpeg	etag:CKnX/KHYloADEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1689629466436-9M6LBFNN9X6CZ0N32WJY/merlin-shredding-tax-document-records-rentention-featured.jpg?content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1689629466436-9M6LBFNN9X6CZ0N32WJY/merlin-shredding-tax-document-records-rentention-featuredee8a.jpg	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:36	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.163.delayed	(from https://www.merlinshredding.com/blog/witnessing-the-destruction-of-personal-documents)
07:45:36	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.164.delayed	(from https://www.merlinshredding.com/blog/witnessing-the-destruction-of-personal-documents)
07:45:36	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.165.delayed	(from https://www.merlinshredding.com/blog/witnessing-the-destruction-of-personal-documents)
07:45:36	144793/144793	---MCZ	200	added ('OK')	text/html	etag:W/%2265e4a655968974708c74021e5bc418ee--gzip%22	https://www.merlinshredding.com/blog?author=62daca30f9cfe0418db23d4c	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog5a7e.html	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:36	44835/44835	---M--	200	added ('OK')	text/javascript	etag:%222418d95b720c6e17a227c9634eab18c5%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-014966edcb537ba6-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-014966edcb537ba6-min.en-US.js	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:36	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:36%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/6499c7837a869d3115ed3fb1/1687800011467/merlin-shredding-importance-certificate-of-destruction-featured.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/6499c7837a869d3115ed3fb1/1687800011467/merlin-shredding-importance-certificate-of-destruction-featured.16626f7.delayed	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:36	112593/112593	---M--	200	added ('OK')	image/jpeg	etag:CPHZ/+TXloADEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/0d5efa9d-f797-4d7a-8656-0b77ea4b70e2/merlin-shredding-tax-document-records-rentention-featured.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/0d5efa9d-f797-4d7a-8656-0b77ea4b70e2/merlin-shredding-tax-document-records-rentention-featured.jpg	(from https://www.merlinshredding.com/blog/securely-shredding-tax-documents-a-guide-to-records-retention)
07:45:36	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.168.delayed	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:36	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.169.delayed	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:36	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.16a.delayed	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:36	242324/242324	---M--	200	added ('OK')	image/jpeg	etag:CJvq38u44f8CEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1687799897976-VDY3NW5PJZOT9IW0AY2W/merlin-shredding-importance-certificate-of-destruction-featured.jpg?content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1687799897976-VDY3NW5PJZOT9IW0AY2W/merlin-shredding-importance-certificate-of-destruction-featuredee8a.jpg	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:36	242324/242324	---M--	200	added ('OK')	image/jpeg	etag:CMrtsaa44f8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1649a963-9759-4d1a-b34d-a531c88355cc/merlin-shredding-importance-certificate-of-destruction-featured.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1649a963-9759-4d1a-b34d-a531c88355cc/merlin-shredding-importance-certificate-of-destruction-featured.jpg	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:38	157019/157019	---M-Z	200	added ('OK')	text/html	etag:W/%2289deecd87fe222d85af1e16722456319--gzip%22	https://www.merlinshredding.com/blog/7-facts-on-paper-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/7-facts-on-paper-shredding.html	(from https://www.merlinshredding.com/blog/the-importance-of-a-certificate-of-destruction-when-shredding-documents)
07:45:38	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:37%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/632a7226d62deb34d8e95e31/1676586164148/unsplash-image-hXrPSgGFpqQ.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/632a7226d62deb34d8e95e31/1676586164148/unsplash-image-hXrPSgGFpqQ.16d26f7.delayed	(from https://www.merlinshredding.com/blog/sending-documents-securely-7dh8s)
07:45:39	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.16f.delayed	(from https://www.merlinshredding.com/blog/sending-documents-securely-7dh8s)
07:45:39	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.170.delayed	(from https://www.merlinshredding.com/blog/sending-documents-securely-7dh8s)
07:45:39	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.171.delayed	(from https://www.merlinshredding.com/blog/sending-documents-securely-7dh8s)
07:45:39	204715/204715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:45:39%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1638572895184-3XCM7ZX1YZL41NJ2TQN6/unsplash-image-hXrPSgGFpqQ.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1638572895184-3XCM7ZX1YZL41NJ2TQN6/unsplash-image-hXrPSgGFpqQ43a3.jpg	(from https://www.merlinshredding.com/blog/sending-documents-securely-7dh8s)
07:45:39	640236/640236	---M--	200	added ('OK')	image/jpeg	etag:CJmB+8PfyPQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638572845885-QWWZF42JQ6YLT9G9YJM8/unsplash-image-hXrPSgGFpqQ.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638572845885-QWWZF42JQ6YLT9G9YJM8/unsplash-image-hXrPSgGFpqQ.jpg	(from https://www.merlinshredding.com/blog/sending-documents-securely-7dh8s)
